energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.675,107.064,0.684,pop,-8.123,0.242,0.924,ABBA,4,0.0257,74,https://api.spotify.com/v1/tracks/5BckPAYcKEJuYs1eV1BHHe,spotify:track:5BckPAYcKEJuYs1eV1BHHe,The Album,Throwback Party,https://api.spotify.com/v1/audio-analysis/5BckPAYcKEJuYs1eV1BHHe,5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,1977,0.0,5fLOHW1UXr1cJrnXiU3FBt,1,11,243933,0.163,5BckPAYcKEJuYs1eV1BHHe,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.913,96.184,0.556,rock,-2.36,0.346,0.73,Red Hot Chili Peppers,4,0.0437,77,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,Stadium Arcadium,Alternative Rock,https://api.spotify.com/v1/audio-analysis/10Nmj3JCNoMeBQ87uw5j8k,10Nmj3JCNoMeBQ87uw5j8k,Dani California,2006-05-09,8.59e-06,7xl50xr9NDkd3i2kBbzsNZ,1,0,282160,0.0193,10Nmj3JCNoMeBQ87uw5j8k,alternative,audio_features,4q2NzGlz5Nn6kB6Dh2vBKX
0.86,76.54,0.575,hip-hop,-3.165,0.0973,0.834,Lil Yachty,1,0.23,72,https://api.spotify.com/v1/tracks/1Y1jtaZOJYgXBl7lKdLc9o,spotify:track:1Y1jtaZOJYgXBl7lKdLc9o,A Cold Sunday,Chill Hop,https://api.spotify.com/v1/audio-analysis/1Y1jtaZOJYgXBl7lKdLc9o,1Y1jtaZOJYgXBl7lKdLc9o,A Cold Sunday,2024-02-02,0.0,4peDphjWdwzhrTEnQbfZ4G,0,9,107314,0.298,1Y1jtaZOJYgXBl7lKdLc9o,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.396,78.022,0.726,hip-hop,-9.121,0.527,0.413,Juice WRLD,4,0.283,73,https://api.spotify.com/v1/tracks/2FRc9wqgIjg2E3bH13ww6U,spotify:track:2FRc9wqgIjg2E3bH13ww6U,The Pre-Party (Extended),RapCaviar,https://api.spotify.com/v1/audio-analysis/2FRc9wqgIjg2E3bH13ww6U,2FRc9wqgIjg2E3bH13ww6U,Both Ways,2024-10-14,0.0,51ojViy1d9Siz28EF08d49,0,5,197428,0.269,2FRc9wqgIjg2E3bH13ww6U,modern,audio_features,37i9dQZF1DX0XUsuxWHRQd
0.935,166.008,0.574,j-pop,-2.783,0.367,0.836,YOASOBI,4,0.0926,72,https://api.spotify.com/v1/tracks/7ovUcF5uHTBRzUpB6ZOmvt,spotify:track:7ovUcF5uHTBRzUpB6ZOmvt,アイドル,Anime Hits,https://api.spotify.com/v1/audio-analysis/7ovUcF5uHTBRzUpB6ZOmvt,7ovUcF5uHTBRzUpB6ZOmvt,アイドル,2023-04-12,1.07e-06,7yMkS4NCpG0FH6NoaH3F0a,1,1,213234,0.112,7ovUcF5uHTBRzUpB6ZOmvt,anime,audio_features,37i9dQZF1DX3f3gm9VK7fL
0.706,122.013,0.663,pop,-4.972,0.115,0.474,OneRepublic,4,0.0383,71,https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,Native,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62,6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,2014-01-01,0.0,2bbhW5ifCwOYM8DMkqoYBF,0,1,257840,0.0654,6sy3LkhNFjJWlaeSMNwQ62,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.756,116.034,0.66,pop,-3.743,,0.838,Jimin,4,0.032,92,https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,MUSE,Global Top 50,https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU,7tI8dRuH2Yc6RuoTjxo4dU,Who,2024-07-19,0.0,15XcLhiVMlSOipUddTNDnr,0,0,170888,0.00289,7tI8dRuH2Yc6RuoTjxo4dU,global,audio_features,37i9dQZEVXbMDoHDwVN2tF
0.597,170.022,0.77,k-pop,-4.901,0.239,0.875,"Lee Young Ji, D.O.",4,0.223,72,https://api.spotify.com/v1/tracks/1AtFSBJibfaqfiOByQCwZ5,spotify:track:1AtFSBJibfaqfiOByQCwZ5,16 Fantasy,K-Pop Daebak,https://api.spotify.com/v1/audio-analysis/1AtFSBJibfaqfiOByQCwZ5,1AtFSBJibfaqfiOByQCwZ5,Small girl (feat. D.O.),2024-06-21,0.0,6ZE4nvpIEabJ0O9HbxqPHR,1,1,189707,0.53,1AtFSBJibfaqfiOByQCwZ5,modern,audio_features,1bNuDsel3P60p11Z7vfHMR
0.655,92.9,0.649,latin,-5.534,0.22,0.793,Oxlade,4,0.0652,70,https://api.spotify.com/v1/tracks/2WigMwGJysIh9fRnSJvpjn,spotify:track:2WigMwGJysIh9fRnSJvpjn,KU LO SA - A COLORS SHOW,Afro-Latin Party,https://api.spotify.com/v1/audio-analysis/2WigMwGJysIh9fRnSJvpjn,2WigMwGJysIh9fRnSJvpjn,KU LO SA - A COLORS SHOW,2022-06-10,0.0,36bNKiiUjxUCaAO7QtUVfi,0,10,147581,0.307,2WigMwGJysIh9fRnSJvpjn,afro-latin,audio_features,0oU30cCr8klmMsuOKHDLkh
0.711,110.621,0.975,pop,-3.904,,0.815,"Timbaland, Justin Timberlake, Nelly Furtado",4,0.0632,74,https://api.spotify.com/v1/tracks/0wbDgMuAoy7O7pL3a69uZx,spotify:track:0wbDgMuAoy7O7pL3a69uZx,Shock Value,Throwback Party,https://api.spotify.com/v1/audio-analysis/0wbDgMuAoy7O7pL3a69uZx,0wbDgMuAoy7O7pL3a69uZx,Give It To Me,2007-04-02,0.000552,0V7TZQmJBgI81M9Z7GWxCI,1,8,234027,0.168,0wbDgMuAoy7O7pL3a69uZx,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.946,150.141,0.804,hip-hop,-5.949,,0.745,Key Glock,4,0.352,70,https://api.spotify.com/v1/tracks/1ipSpQfzBbhPFhYm6tfVIz,spotify:track:1ipSpQfzBbhPFhYm6tfVIz,Yellow Tape,Gangster Rap,https://api.spotify.com/v1/audio-analysis/1ipSpQfzBbhPFhYm6tfVIz,1ipSpQfzBbhPFhYm6tfVIz,Mr. Glock,2020-01-31,0.0,12GZ5ewBjyylguigbdmqJ9,1,7,146880,0.002,1ipSpQfzBbhPFhYm6tfVIz,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.917,100.987,0.562,pop,-2.768,0.488,0.501,Lady Gaga,4,0.117,86,https://api.spotify.com/v1/tracks/19KlZwqlT3fguP2BeHF1Q1,spotify:track:19KlZwqlT3fguP2BeHF1Q1,Disease,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/19KlZwqlT3fguP2BeHF1Q1,19KlZwqlT3fguP2BeHF1Q1,Disease,2024-10-25,0.0,52BWvTRMsPqjHzrbQomgwP,0,11,229997,0.0513,19KlZwqlT3fguP2BeHF1Q1,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.512,80.511,0.829,gaming,-5.865,0.12,0.638,Sleepy Hallow,4,0.187,80,https://api.spotify.com/v1/tracks/4XvcHTUfIlWfyJTRG0aqlo,spotify:track:4XvcHTUfIlWfyJTRG0aqlo,Still Sleep?,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4XvcHTUfIlWfyJTRG0aqlo,4XvcHTUfIlWfyJTRG0aqlo,2055,2021-06-02,0.0,38nZLvJx8A9p4YYpTG5iFP,0,6,123987,0.492,4XvcHTUfIlWfyJTRG0aqlo,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.928,172.656,0.614,pop,-4.806,,0.879,*NSYNC,4,0.0516,74,https://api.spotify.com/v1/tracks/4r8lRYnoOGdEi6YyI5OC1o,spotify:track:4r8lRYnoOGdEi6YyI5OC1o,No Strings Attached,Throwback Party,https://api.spotify.com/v1/audio-analysis/4r8lRYnoOGdEi6YyI5OC1o,4r8lRYnoOGdEi6YyI5OC1o,Bye Bye Bye,2000-03-21,0.00104,5hMd4vAfSUT1cbYCnRUako,0,8,200560,0.0408,4r8lRYnoOGdEi6YyI5OC1o,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.621,191.868,0.525,pop,-7.364,0.291,0.592,Ariana Grande,4,0.117,82,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,spotify:track:0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Global Top 50,https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,2014-11-24,0.0,27MNgBEnLCKoafz1g2Zu97,1,7,204093,0.0489,0lizgQ7Qw35od7CYaoMBZb,global,audio_features,37i9dQZEVXbMDoHDwVN2tF
0.519,133.99,0.501,electronic,-5.88,0.454,0.168,"Martin Garrix, Bebe Rexha",4,0.0409,77,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,spotify:track:23L5CiUhw2jV1OIMwthR3S,In the Name of Love,EDM Hits,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,2016-07-29,0.0,1FOJ5IXGXe8dl0cXvCU6wK,0,4,195707,0.109,23L5CiUhw2jV1OIMwthR3S,modern,audio_features,37i9dQZF1DX3Kdv0IChEm9
0.664,118.018,0.731,indie,-5.474,0.133,0.661,Tame Impala,4,0.0302,68,https://api.spotify.com/v1/tracks/6RZmhpvukfyeSURhf4kZ0d,spotify:track:6RZmhpvukfyeSURhf4kZ0d,The Slow Rush,Australian Indie,https://api.spotify.com/v1/audio-analysis/6RZmhpvukfyeSURhf4kZ0d,6RZmhpvukfyeSURhf4kZ0d,Is It True,2020-02-14,0.35,31qVWUdRrlb8thMvts0yYL,1,0,239267,0.00307,6RZmhpvukfyeSURhf4kZ0d,australian,audio_features,37i9dQZF1EIcLyY4fNNQaC
0.5,117.896,0.664,folk,-6.935,0.0966,0.801,Noah Kahan,4,0.0651,87,https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv,spotify:track:0mflMxspEfB0VbI1kyLiAv,Stick Season,Indie Folk,https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv,0mflMxspEfB0VbI1kyLiAv,Stick Season,2022-10-14,0.0,50ZenUP4O2Q5eCy2NRNvuz,1,9,182347,0.799,0mflMxspEfB0VbI1kyLiAv,indie,audio_features,37i9dQZF1EIfjV34mXjFem
0.618,81.993,0.856,latin,-4.892,0.0866,0.391,"Bad Bunny, ROSALÍA",4,0.286,74,https://api.spotify.com/v1/tracks/2XIc1pqjXV3Cr2BQUGNBck,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,EL ÚLTIMO TOUR DEL MUNDO,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/2XIc1pqjXV3Cr2BQUGNBck,2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,2020-11-27,0.0,2d9BCZeAAhiZWPpbX9aPCW,1,7,203201,0.0303,2XIc1pqjXV3Cr2BQUGNBck,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.455,99.958,0.796,hip-hop,-7.763,0.156,0.352,"Prabh Singh, Jay Trak, Rooh Sandhu",4,0.0997,73,https://api.spotify.com/v1/tracks/6c4Po8zyQjB4cR5XgLhcGb,spotify:track:6c4Po8zyQjB4cR5XgLhcGb,9:45,Desi Hip-Hop,https://api.spotify.com/v1/audio-analysis/6c4Po8zyQjB4cR5XgLhcGb,6c4Po8zyQjB4cR5XgLhcGb,9:45,2023-03-10,3.59e-06,5ITQeRYoVu4qRdo9TUTuuR,0,1,117606,0.637,6c4Po8zyQjB4cR5XgLhcGb,desi,audio_features,37i9dQZF1DX2RahGIyQXcJ
0.626,143.01,0.819,hip-hop,-4.574,0.167,0.415,"21 Savage, Metro Boomin",4,0.202,78,https://api.spotify.com/v1/tracks/5SWnsxjhdcEDc7LJjq9UHk,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,SAVAGE MODE II,Gangster Rap,https://api.spotify.com/v1/audio-analysis/5SWnsxjhdcEDc7LJjq9UHk,5SWnsxjhdcEDc7LJjq9UHk,Runnin,2020-10-02,0.101,6wTyGUWGCilBFZ837k5aRi,0,10,195906,0.00748,5SWnsxjhdcEDc7LJjq9UHk,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.872,184.115,0.466,pop,-3.344,,0.806,Linkin Park,4,0.0336,79,https://api.spotify.com/v1/tracks/1EDPVGbyPKJPeGqATwXZvN,spotify:track:1EDPVGbyPKJPeGqATwXZvN,From Zero,Global Top 50,https://api.spotify.com/v1/audio-analysis/1EDPVGbyPKJPeGqATwXZvN,1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,2024-11-15,0.0,4R6FV9NSzhPihHR0h4pI93,1,7,190428,0.0156,1EDPVGbyPKJPeGqATwXZvN,global,audio_features,37i9dQZEVXbMDoHDwVN2tF
0.634,113.927,0.704,electronic,-7.374,0.0952,0.411,"Kygo, Conrad Sewell",4,0.0428,74,https://api.spotify.com/v1/tracks/1I8tHoNBFTuoJAlh4hfVVE,spotify:track:1I8tHoNBFTuoJAlh4hfVVE,Cloud Nine,EDM Hits,https://api.spotify.com/v1/audio-analysis/1I8tHoNBFTuoJAlh4hfVVE,1I8tHoNBFTuoJAlh4hfVVE,Firestone,2016-05-13,3.17e-05,0uMIzWh1uEpHEBell4rlF8,0,11,271640,0.393,1I8tHoNBFTuoJAlh4hfVVE,modern,audio_features,37i9dQZF1DX3Kdv0IChEm9
0.296,115.284,0.351,pop,-10.109,0.095,0.12,"Billie Eilish, Khalid",4,0.0333,86,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),2018-04-19,0.0,2sBB17RXTamvj7Ncps15AK,0,4,200186,0.934,0u2P5u6lvoDfwTYjAADbn4,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.852,119.892,0.779,electronic,-3.353,0.212,0.601,GIMS,4,0.0651,74,https://api.spotify.com/v1/tracks/3a9TMd2Yrza6HXqqlfMtfy,spotify:track:3a9TMd2Yrza6HXqqlfMtfy,Mon coeur avait raison,French Touch,https://api.spotify.com/v1/audio-analysis/3a9TMd2Yrza6HXqqlfMtfy,3a9TMd2Yrza6HXqqlfMtfy,Est-ce que tu m'aimes ? - Pilule bleue,2015-08-28,0.0,4tYyNNlbRGlS6FNphD8mur,1,2,237093,0.235,3a9TMd2Yrza6HXqqlfMtfy,french,audio_features,58zteW83Lvl8e158fCCFVN
0.529,112.014,0.782,afrobeats,-8.626,0.413,0.44,Ayo Maff,4,0.0592,69,https://api.spotify.com/v1/tracks/10y7iW3rc8bzGbhAC3mNPA,spotify:track:10y7iW3rc8bzGbhAC3mNPA,MAFFIAN,African Heat,https://api.spotify.com/v1/audio-analysis/10y7iW3rc8bzGbhAC3mNPA,10y7iW3rc8bzGbhAC3mNPA,Are you there?,2024-08-15,1.42e-06,34MCeC9R3RzTxf3vzEJmWi,1,0,156429,0.509,10y7iW3rc8bzGbhAC3mNPA,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.703,94.828,0.813,hip-hop,-5.077,0.237,0.241,Mobb Deep,4,0.268,68,https://api.spotify.com/v1/tracks/7N1Vjtzr1lmmCW9iasQ8YO,spotify:track:7N1Vjtzr1lmmCW9iasQ8YO,The Infamous,90s Hip-Hop,https://api.spotify.com/v1/audio-analysis/7N1Vjtzr1lmmCW9iasQ8YO,7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,1995-04-25,1.26e-06,1cCAb1vN8uUsdfEylVmTLs,0,11,224533,0.125,7N1Vjtzr1lmmCW9iasQ8YO,90s,audio_features,37i9dQZF1DX186v583rmzp
0.428,149.705,0.641,blues,-9.29,0.0579,0.53,Boyz II Men,3,0.024,70,https://api.spotify.com/v1/tracks/3l3xTXsUXeWlkPqzMs7mPD,spotify:track:3l3xTXsUXeWlkPqzMs7mPD,Cooleyhighharmony (Bonus Tracks Version),Classic Blues,https://api.spotify.com/v1/audio-analysis/3l3xTXsUXeWlkPqzMs7mPD,3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,1991-04-30,0.0,3jknvlUSe6D9Oyn2E3JBLO,0,5,351467,0.0666,3l3xTXsUXeWlkPqzMs7mPD,classic,audio_features,5arFyak5nEhUf9kpsssXxT
0.834,139.13,0.509,pop,-6.205,0.0732,0.774,Bryan Adams,4,0.0386,80,https://api.spotify.com/v1/tracks/0GONea6G2XdnHWjNZd6zt3,spotify:track:0GONea6G2XdnHWjNZd6zt3,Reckless (30th Anniversary / Deluxe Edition),Throwback Party,https://api.spotify.com/v1/audio-analysis/0GONea6G2XdnHWjNZd6zt3,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,1984-11-05,0.0,2o2G49EPi4lua5zgxUKhLL,1,2,216053,0.0183,0GONea6G2XdnHWjNZd6zt3,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
